x,y,z,label
526040.743,4694125.938,4.198,79.0
526040.695,4694125.465,4.264,79.0
526040.704,4694125.745,4.312,79.0
526039.421,4694125.82,4.319,79.0
526039.759,4694127.236,4.347,79.0
526040.776,4694127.785,4.357,79.0
526039.842,4694127.508,4.38,79.0
526038.703,4694125.302,4.388,79.0
526039.247,4694124.768,4.398,79.0
526038.983,4694124.461,4.402,79.0
526039.921,4694127.77,4.407,79.0
526039.058,4694124.624,4.409,79.0
526039.812,4694127.496,4.443,79.0
526039.928,4694128.262,4.448,79.0
526039.527,4694125.855,4.465,79.0
526038.962,4694124.58,4.474,79.0
526039.728,4694127.682,4.493,79.0
526040.504,4694128.403,4.494,79.0
526039.88,4694128.611,4.531,79.0
526039.425,4694124.422,4.538,79.0
526039.545,4694124.471,4.54,79.0
526040.273,4694128.626,4.543,79.0
526038.99,4694125.971,4.555,79.0
526040.749,4694127.426,4.574,79.0
526039.916,4694128.14,4.576,79.0
526039.508,4694124.621,4.608,79.0
526040.958,4694126.522,4.616,79.0
526040.915,4694128.039,4.633,79.0
526041.02,4694128.103,4.654,79.0
526038.578,4694125.653,4.655,79.0
526038.863,4694126.274,4.669,79.0
526041.037,4694126.781,4.675,79.0
526038.957,4694126.064,4.676,79.0
526039.875,4694125.814,4.684,79.0
526039.016,4694126.172,4.717,79.0
526041.165,4694126.715,4.725,79.0
526040.932,4694127.395,4.739,79.0
526039.917,4694128.864,4.745,79.0
526039.575,4694124.841,4.755,79.0
526040.059,4694125.048,4.82,79.0
526040.069,4694128.764,4.823,79.0
526039.999,4694125.085,4.859,79.0
526040.983,4694125.955,4.878,79.0
526040.305,4694128.27,4.943,79.0
526039.463,4694124.709,4.966,79.0
526041.524,4694125.245,4.978,79.0
526039.571,4694125.055,5.019,79.0
526040.225,4694127.748,5.027,79.0
526039.418,4694124.987,5.028,79.0
526040.737,4694126.231,5.028,79.0
526040.94,4694126.023,5.082,79.0
526040.35,4694127.676,5.084,79.0
526039.145,4694125.78,5.096,79.0
526041.198,4694126.362,5.124,79.0
526040.889,4694126.441,5.126,79.0
526039.076,4694125.463,5.154,79.0
526039.418,4694125.294,5.16,79.0
526040.054,4694128.414,5.166,79.0
526041.695,4694126.434,5.185,79.0
526039.002,4694125.127,5.197,79.0
526040.956,4694125.569,5.198,79.0
526040.81,4694127.707,5.218,79.0
526040.543,4694127.995,5.218,79.0
526041.104,4694125.311,5.221,79.0
526040.936,4694125.444,5.226,79.0
526039.197,4694125.654,5.234,79.0
526040.303,4694128.007,5.243,79.0
526041.858,4694126.549,5.247,79.0
526038.815,4694124.944,5.261,79.0
526039.363,4694125.03,5.263,79.0
526038.762,4694125.246,5.266,79.0
526039.657,4694125.471,5.266,79.0
526038.874,4694125.687,5.268,79.0
526038.784,4694125.322,5.273,79.0
526040.721,4694128.211,5.273,79.0
526039.786,4694125.564,5.274,79.0
526038.735,4694125.165,5.289,79.0
526041.188,4694126.202,5.294,79.0
526041.607,4694126.546,5.303,79.0
526039.802,4694125.459,5.312,79.0
526039.552,4694125.539,5.312,79.0
526039.33,4694125.646,5.325,79.0
526040.514,4694127.649,5.357,79.0
526040.072,4694128.606,5.364,79.0
526040.234,4694128.0,5.39,79.0
526040.363,4694127.852,5.436,79.0
526041.489,4694126.671,5.461,79.0
526040.074,4694127.912,5.605,79.0
526041.502,4694125.487,5.614,79.0
526040.958,4694128.307,5.625,79.0
526041.478,4694126.253,5.758,79.0
526041.353,4694126.044,5.87,79.0
526041.374,4694125.172,5.893,79.0
526041.309,4694125.436,5.925,79.0
526041.703,4694125.662,5.974,79.0
526041.151,4694125.864,6.202,79.0
526041.232,4694125.718,6.207,79.0
526041.309,4694125.725,6.287000000000001,79.0
526041.63,4694125.943,6.321,79.0
526041.302,4694125.809,6.329,79.0
526039.349,4694127.567,8.111,79.0
526039.029,4694127.695,8.17,79.0
526039.267,4694127.485,8.181,79.0
526039.192,4694127.393,8.204,79.0
526042.214,4694125.423,11.216,79.0
526042.146,4694125.689,11.659,79.0
526042.068,4694125.898,11.881,79.0
526042.219,4694126.272,11.936,79.0
526041.749,4694126.03,11.991,79.0
526042.007,4694126.22,12.046,79.0
526041.894,4694125.936,12.047,79.0
526041.879,4694126.285,12.191000000000003,79.0
526041.935,4694126.142,12.195,79.0
526043.14,4694126.261,12.916999999999998,79.0
526042.457,4694126.225,13.146,79.0
526042.29,4694126.429,13.291,79.0
526042.751,4694126.326,13.316000000000003,79.0
526042.753,4694126.533,13.329,79.0
526042.587,4694126.683,13.389,79.0
526042.557,4694126.453,13.408,79.0
526042.411,4694126.597,13.448,79.0
526043.72,4694126.31,14.327000000000002,79.0
526042.998,4694126.122,14.355999999999998,79.0
526042.441,4694125.863,14.52,79.0
526044.268,4694126.5,14.521,79.0
526044.151,4694126.521,14.57,79.0
526042.491,4694125.741,14.615000000000002,79.0
526042.64,4694126.047,14.753,79.0
526043.201,4694125.926,15.541999999999998,79.0
526043.228,4694126.15,15.675,79.0
526042.845,4694125.87,15.729,79.0
526042.693,4694125.908,15.756,79.0
526043.485,4694126.324,16.227,79.0
526043.383,4694126.164,16.255,79.0
526044.099,4694126.147,16.46,79.0
526043.645,4694126.243,16.5,79.0
526043.772,4694126.262,16.565,79.0
526043.882,4694126.123,16.577,79.0
526043.767,4694125.809,18.232,79.0
526029.033,4694109.291,8.165,80.0
526028.679,4694109.182,8.177,80.0
526028.856,4694109.488,8.183,80.0
526028.394,4694108.904,8.229,80.0
526029.178,4694109.006,8.229,80.0
526028.479,4694109.255,8.234,80.0
526028.589,4694108.823,8.244,80.0
526028.762,4694109.148,8.26,80.0
526028.461,4694109.073,8.264,80.0
526028.635,4694109.441,8.333,80.0
526028.742,4694108.164,8.914,80.0
526028.901,4694108.852,9.144,80.0
526028.454,4694108.408,9.343,80.0
526028.756,4694108.399,9.35,80.0
526028.681,4694108.346,9.389,80.0
526028.826,4694108.634,9.51,80.0
526028.538,4694108.612,9.512,80.0
526028.46,4694108.679,9.567,80.0
526028.48,4694107.688,10.176,80.0
526028.716,4694107.422,10.238,80.0
526030.124,4694109.228,10.308,80.0
526028.552,4694106.572,10.523,80.0
526028.475,4694106.476,10.564,80.0
526029.027,4694105.975,10.568,80.0
526028.764,4694105.509,10.58,80.0
526028.469,4694106.523,10.585,80.0
526028.534,4694105.486,10.672,80.0
526028.197,4694106.014,10.791,80.0
526028.141,4694105.75,10.796,80.0
526028.335,4694105.481,10.831,80.0
526028.488,4694106.089,10.831,80.0
526028.502,4694105.513,10.927,80.0
526028.563,4694105.806,10.944,80.0
526028.285,4694105.806,10.971,80.0
526028.346,4694105.662,11.196,80.0
526029.194,4694106.398,11.402,80.0
526028.826,4694105.895,11.518,80.0
526029.184,4694106.209,11.54,80.0
526028.748,4694106.859,11.553,80.0
526028.893,4694106.849,11.611,80.0
526028.81,4694106.602,11.696,80.0
526028.632,4694106.16,11.698,80.0
526030.085,4694108.805,11.743,80.0
526028.752,4694106.314,11.795,80.0
526028.727,4694106.297,11.803,80.0
526028.826,4694106.182,11.822,80.0
526029.178,4694108.771,11.836,80.0
526029.805,4694108.728,11.872,80.0
526029.163,4694108.55,11.884,80.0
526028.923,4694107.148,11.913,80.0
526029.563,4694108.659,11.945,80.0
526029.366,4694108.657,11.956,80.0
526029.387,4694109.561,11.98,80.0
526028.905,4694107.359,11.987,80.0
526029.461,4694108.844,12.05,80.0
526029.789,4694108.927,12.075,80.0
526029.598,4694108.824,12.083,80.0
526030.458,4694109.51,12.127,80.0
526030.338,4694109.384,12.192999999999998,80.0
526030.119,4694109.329,12.201,80.0
526030.479,4694109.242,12.208000000000002,80.0
526030.648,4694109.22,12.214,80.0
526030.613,4694109.352,12.222,80.0
526029.448,4694109.224,12.329,80.0
526029.496,4694109.391,12.427,80.0
526028.712,4694107.611,12.444000000000003,80.0
526029.485,4694108.373,12.445,80.0
526028.672,4694107.778,12.454999999999998,80.0
526028.976,4694108.158,12.496000000000002,80.0
526029.29,4694107.749,12.509,80.0
526029.186,4694108.295,12.548000000000002,80.0
526028.843,4694107.719,12.549,80.0
526028.765,4694107.8,12.55,80.0
526029.129,4694107.736,12.559999999999999,80.0
526029.632,4694109.247,12.620999999999999,80.0
526030.192,4694108.51,12.646,80.0
526029.223,4694107.865,12.658,80.0
526029.683,4694109.369,12.679000000000002,80.0
526029.33,4694108.122,12.724,80.0
526029.829,4694109.426,12.748000000000001,80.0
526029.79,4694109.051,12.757000000000001,80.0
526029.212,4694108.041,12.768,80.0
526029.166,4694107.482,12.849,80.0
526029.49,4694107.971,12.915,80.0
526030.913,4694108.371,12.975000000000001,80.0
526030.648,4694108.912,12.977999999999998,80.0
526029.398,4694106.215,13.12,80.0
526030.41,4694108.81,13.183,80.0
526030.463,4694108.704,13.274999999999999,80.0
526030.82,4694108.662,13.314,80.0
526030.586,4694108.322,13.376000000000001,80.0
526030.549,4694108.574,13.413,80.0
526029.934,4694108.254,13.585,80.0
526030.055,4694108.376,13.614,80.0
526029.404,4694106.414,13.635,80.0
526029.373,4694106.588,13.691000000000003,80.0
526029.724,4694107.0,13.701999999999998,80.0
526029.303,4694107.284,13.724,80.0
526029.562,4694108.273,13.736999999999998,80.0
526029.788,4694108.061,13.759,80.0
526029.593,4694107.729,13.779999999999998,80.0
526029.211,4694106.666,13.815999999999999,80.0
526029.208,4694107.08,13.831,80.0
526029.539,4694108.024,13.832,80.0
526029.442,4694107.047,13.834,80.0
526029.723,4694107.929,13.841999999999999,80.0
526029.221,4694106.751,13.893,80.0
526029.829,4694107.845,13.893,80.0
526029.728,4694106.976,13.927,80.0
526029.356,4694106.931,13.956,80.0
526029.733,4694106.599,14.018,80.0
526030.707,4694108.013,14.229,80.0
526030.084,4694108.067,14.302,80.0
526030.306,4694108.251,14.312999999999999,80.0
526029.784,4694107.597,14.555,80.0
526029.715,4694107.292,14.558,80.0
526029.808,4694107.317,14.681,80.0
526030.429,4694108.006,15.025000000000002,80.0
526030.187,4694107.553,15.105,80.0
526030.222,4694107.492,15.157,80.0
526030.161,4694107.777,15.212,80.0
526030.321,4694107.916,15.212,80.0
526030.967,4694107.805,15.279,80.0
526029.916,4694106.167,15.323999999999998,80.0
526029.963,4694106.834,15.350999999999999,80.0
526030.098,4694106.233,15.362,80.0
526029.735,4694106.357,15.371,80.0
526030.647,4694107.781,15.408000000000001,80.0
526029.802,4694106.459,15.456,80.0
526030.484,4694107.623,15.501,80.0
526029.823,4694106.594,15.611,80.0
526030.145,4694106.719,15.654,80.0
526030.784,4694107.627,15.659,80.0
526030.586,4694107.552,15.807,80.0
526029.959,4694107.225,15.864,80.0
526030.251,4694107.311,15.899999999999999,80.0
526030.103,4694107.027,15.916999999999998,80.0
526030.633,4694106.232,15.983,80.0
526031.017,4694107.637,16.021,80.0
526030.167,4694106.868,16.053,80.0
526030.2,4694106.452,16.075,80.0
526030.356,4694106.159,16.118,80.0
526030.438,4694107.188,16.12,80.0
526030.324,4694106.331,16.17,80.0
526031.004,4694107.443,16.243,80.0
526030.287,4694106.732,16.294,80.0
526030.768,4694107.398,16.37,80.0
526030.464,4694106.873,16.394,80.0
526030.66,4694107.491,16.439,80.0
526030.922,4694106.226,16.449,80.0
526030.727,4694106.413,16.487,80.0
526004.742,4694109.239,6.929,81.0
526004.759,4694108.954,6.933999999999999,81.0
526004.554,4694108.884,8.444,81.0
526005.156,4694108.753,8.457,81.0
526003.749,4694108.497,8.59,81.0
526004.534,4694108.705,8.592,81.0
526004.525,4694108.337,8.601,81.0
526004.304,4694108.44,8.759,81.0
526003.721,4694108.176,8.766,81.0
526003.725,4694107.877,8.787,81.0
526003.806,4694108.002,8.791,81.0
526003.932,4694107.785,8.87,81.0
526004.154,4694107.692,8.96,81.0
526004.375,4694108.002,9.005,81.0
526004.241,4694107.865,9.007,81.0
526004.202,4694108.012,9.041,81.0
526004.292,4694107.853,9.059,81.0
526003.032,4694108.404,10.384,81.0
526004.278,4694109.127,10.438,81.0
526004.318,4694108.86,10.485,81.0
526004.315,4694108.743,10.574,81.0
526003.93,4694108.825,10.578,81.0
526004.188,4694108.764,10.582,81.0
526003.03,4694108.21,10.619,81.0
526004.032,4694108.597,10.63,81.0
526003.987,4694108.6,10.745,81.0
526004.078,4694108.481,10.761,81.0
526003.914,4694108.422,10.779,81.0
526003.256,4694108.966,11.129,81.0
526003.505,4694108.848,11.135,81.0
526004.748,4694109.292,11.178,81.0
526003.504,4694108.675,11.277,81.0
526001.417,4694110.511,11.301,81.0
526004.978,4694109.223,11.335,81.0
526005.279,4694109.789,11.344,81.0
526004.824,4694109.36,11.347,81.0
526001.306,4694110.37,11.38,81.0
526001.209,4694110.347,11.381,81.0
526005.269,4694109.471,11.422,81.0
526005.442,4694110.152,11.451,81.0
526003.386,4694108.391,11.466,81.0
526005.074,4694109.141,11.475,81.0
526002.953,4694108.659,11.479,81.0
526005.039,4694109.529,11.525,81.0
526003.63,4694109.204,11.541,81.0
526002.988,4694108.422,11.552,81.0
526005.202,4694109.296,11.554,81.0
526003.143,4694108.609,11.564,81.0
526005.256,4694109.54,11.593,81.0
526003.272,4694108.594,11.654,81.0
526005.319,4694110.289,11.666,81.0
526003.904,4694109.221,11.748,81.0
526003.952,4694109.335,12.174,81.0
526003.133,4694109.025,12.201,81.0
526003.272,4694109.18,12.214,81.0
526002.174,4694109.398,12.235,81.0
526001.71,4694110.84,12.252000000000002,81.0
526002.245,4694109.538,12.27,81.0
526004.038,4694109.218,12.303,81.0
526004.176,4694109.452,12.397,81.0
526003.02,4694108.802,12.437999999999999,81.0
526002.218,4694109.154,12.453,81.0
526004.493,4694109.344,12.568999999999999,81.0
526002.673,4694109.041,12.583000000000002,81.0
526001.634,4694110.697,12.587,81.0
526002.039,4694110.152,12.666,81.0
526002.817,4694109.075,12.674,81.0
526001.913,4694109.627,12.684,81.0
526001.713,4694110.264,12.684,81.0
526001.821,4694110.601,12.722000000000001,81.0
526001.55,4694110.236,12.777999999999999,81.0
526001.898,4694110.004,12.78,81.0
526002.344,4694110.192,12.820999999999998,81.0
526004.29,4694109.739,12.832,81.0
526001.903,4694109.832,12.845000000000002,81.0
526001.946,4694110.798,12.847999999999999,81.0
526002.105,4694110.351,13.07,81.0
526003.685,4694109.466,13.098000000000003,81.0
526001.956,4694110.33,13.134999999999998,81.0
526002.381,4694109.808,13.163,81.0
526003.419,4694109.487,13.279,81.0
526004.345,4694110.015,13.309999999999999,81.0
526004.63,4694110.074,13.341000000000001,81.0
526002.394,4694109.146,13.348,81.0
526004.457,4694109.891,13.349,81.0
526005.036,4694109.978,13.376000000000001,81.0
526003.063,4694109.308,13.385000000000002,81.0
526002.488,4694109.487,13.393,81.0
526002.155,4694109.836,13.399,81.0
526004.823,4694110.269,13.439999999999998,81.0
526002.544,4694109.559,13.457999999999998,81.0
526004.799,4694109.73,13.557,81.0
526004.134,4694109.743,13.561,81.0
526005.069,4694110.043,13.570999999999998,81.0
526002.576,4694109.382,13.574,81.0
526002.488,4694109.526,13.576,81.0
526004.707,4694109.665,13.61,81.0
526004.775,4694110.068,13.61,81.0
526004.698,4694109.818,13.687,81.0
526004.831,4694109.792,13.74,81.0
526004.108,4694109.963,13.759,81.0
526002.749,4694109.861,13.762,81.0
526002.811,4694109.421,13.762999999999998,81.0
526003.537,4694109.591,13.828,81.0
526003.322,4694109.688,13.96,81.0
526003.813,4694109.955,14.139,81.0
526003.878,4694109.679,14.187000000000001,81.0
526001.846,4694111.16,14.215,81.0
526002.19,4694111.263,14.231000000000002,81.0
526002.999,4694109.7,14.236,81.0
526003.026,4694109.649,14.327000000000002,81.0
526003.281,4694109.921,14.384,81.0
526003.749,4694109.971,14.464,81.0
526002.164,4694110.717,14.512,81.0
526003.399,4694110.189,14.538999999999998,81.0
526002.637,4694110.014,14.542,81.0
526002.122,4694110.85,14.552,81.0
526002.185,4694111.124,14.569,81.0
526003.031,4694109.96,14.641000000000002,81.0
526002.956,4694109.956,14.668,81.0
526003.651,4694110.129,14.764,81.0
526002.283,4694111.408,14.844999999999999,81.0
526002.852,4694110.164,14.937000000000001,81.0
526003.823,4694110.212,14.982,81.0
526003.226,4694110.193,15.086000000000002,81.0
526003.005,4694110.475,15.366,81.0
526002.423,4694110.552,15.508,81.0
526003.015,4694110.716,15.523999999999997,81.0
526002.87,4694110.41,15.545,81.0
526002.397,4694110.481,15.55,81.0
526002.458,4694110.789,15.559999999999999,81.0
526002.577,4694110.581,15.604,81.0
526003.291,4694110.47,15.712,81.0
526002.746,4694110.474,15.738,81.0
526002.93,4694110.625,15.877,81.0
526002.68,4694111.577,16.004,81.0
526002.959,4694110.987,16.219,81.0
526002.47,4694111.142,16.223,81.0
526002.756,4694111.197,16.241,81.0
526002.645,4694110.993,16.286,81.0
526002.537,4694111.338,16.3,81.0
526002.68,4694111.228,16.319,81.0
526003.115,4694110.901,16.521,81.0
526038.891,4694107.547,9.012,82.0
526038.813,4694107.014,9.091,82.0
526038.844,4694106.949,9.104,82.0
526038.933,4694107.401,9.155,82.0
526039.06,4694107.598,9.197,82.0
526036.464,4694105.362,9.317,82.0
526036.221,4694105.519,9.346,82.0
526036.361,4694105.502,9.354,82.0
526035.329,4694104.468,9.397,82.0
526036.121,4694105.425,9.401,82.0
526035.067,4694104.669,9.411,82.0
526035.075,4694104.403,9.44,82.0
526035.069,4694104.883,9.44,82.0
526035.281,4694104.596,9.455,82.0
526035.635,4694105.216,9.456,82.0
526035.747,4694105.279,9.468,82.0
526035.962,4694105.111,9.469,82.0
526035.323,4694104.779,9.471,82.0
526035.944,4694104.867,9.488,82.0
526035.367,4694105.158,9.506,82.0
526034.789,4694104.602,9.507,82.0
526036.428,4694104.633,9.509,82.0
526036.17,4694105.02,9.515,82.0
526035.846,4694105.292,9.515,82.0
526034.764,4694104.491,9.517,82.0
526036.298,4694104.804,9.523,82.0
526036.216,4694104.931,9.529,82.0
526035.427,4694105.397,9.563,82.0
526039.123,4694106.952,9.76,82.0
526037.321,4694106.675,10.981,82.0
526037.156,4694106.604,11.017,82.0
526036.754,4694106.481,11.026,82.0
526036.726,4694106.416,11.093,82.0
526036.841,4694106.574,11.1,82.0
526036.502,4694106.749,11.111,82.0
526037.076,4694106.821,11.116,82.0
526036.338,4694106.667,11.142,82.0
526036.793,4694107.053,11.157,82.0
526036.337,4694106.467,11.176,82.0
526036.762,4694106.902,11.269,82.0
526036.593,4694106.88,11.299,82.0
526036.513,4694107.034,11.315,82.0
526036.339,4694106.928,11.338,82.0
526036.367,4694107.019,11.379,82.0
526038.529,4694106.92,11.62,82.0
526038.69,4694106.642,11.647,82.0
526037.923,4694107.254,11.699,82.0
526038.469,4694107.236,11.774,82.0
526038.183,4694107.37,11.781,82.0
526036.743,4694106.122,11.796,82.0
526038.336,4694107.556,11.799,82.0
526036.742,4694105.708,11.833,82.0
526038.594,4694107.249,11.838,82.0
526036.925,4694106.071,11.839,82.0
526036.99,4694105.488,11.883,82.0
526036.418,4694104.354,11.928,82.0
526038.521,4694107.274,11.942,82.0
526038.419,4694107.284,11.975,82.0
526036.619,4694105.776,11.978,82.0
526036.525,4694105.298,12.031,82.0
526036.484,4694105.145,12.038,82.0
526037.194,4694105.802,12.064,82.0
526036.983,4694105.731,12.149999999999999,82.0
526036.988,4694105.898,12.25,82.0
526037.078,4694105.722,12.378,82.0
